application_id,customer_id,application_date,first_name,last_name,age,gender,marital_status,dependents,education,employment_status,employer,years_employed,annual_income,monthly_expenses,existing_debt,credit_score,credit_history_years,num_credit_accounts,num_late_payments,bankruptcies,loan_purpose,loan_amount_requested,loan_term_months,property_ownership,state,debt_to_income_ratio,approved,approval_score,interest_rate_offered,rejection_reason
APP00011,CUST10011,2025-03-06,Amy,Jones,50,Male,Widowed,1,Bachelor's,Self-employed,,29,99391.15,6603.38,24577.81,692,6,2,0,0,Home Purchase,218505.28,300,Own,NY,17.04,True,71,9.05,
APP00012,CUST10012,2025-06-10,Thomas,Jackson,57,Male,Married,2,High School,Part-time,Government Corp,29,25006.55,882.25,8102.88,516,3,9,2,0,Personal,6306.81,48,Own,CA,17.11,False,35,,Too many recent inquiries
APP00013,CUST10013,2025-10-26,Jacob,Thomas,60,Male,Single,1,Master's,Part-time,Healthcare Corp,28,19437.94,711.73,742.61,559,8,2,2,0,Medical,14973.85,48,Own,WA,20.53,False,37,,Insufficient income
APP00014,CUST10014,2025-02-22,Kevin,Garcia,58,Male,Single,0,Some College,Part-time,Government Corp,2,22398.66,788.07,5060.78,730,13,2,0,0,Business,144289.43,84,Rent,NY,99.56,False,31,,Too many recent inquiries
APP00015,CUST10015,2025-04-17,Kimberly,Harris,45,Other,Single,0,Some College,Full-time,Government Corp,16,94789.63,4713.45,41019.32,669,13,1,1,0,Business,178256.26,120,Own,IL,33.23,True,72,13.13,
APP00016,CUST10016,2025-03-12,Laura,Scott,70,Other,Married,1,Bachelor's,Full-time,Tech Corp,22,89324.68,5516.6,12897.51,749,10,3,0,0,Home Purchase,519694.5,180,Own,FL,43.6,True,58,8.11,
APP00017,CUST10017,2025-05-27,Laura,Wilson,48,Female,Married,2,Bachelor's,Retired,,6,43700.88,2040.94,16205.01,474,9,3,1,0,Auto Loan,28979.75,60,Rent,CA,25.62,False,29,,Employment status
APP00018,CUST10018,2025-04-10,Jacob,Wilson,74,Other,Married,0,Bachelor's,Self-employed,,14,44249.39,2414.44,11742.4,741,7,6,0,0,Debt Consolidation,28516.14,60,Rent,TX,21.73,True,70,6.38,
APP00019,CUST10019,2025-04-04,Richard,Scott,38,Other,Married,1,High School,Part-time,Government Corp,14,26464.38,1038.51,8169.66,651,20,3,0,0,Business,71448.74,120,Own,GA,37.29,False,48,,Incomplete application
APP00020,CUST10020,2025-09-15,Ronald,Lewis,46,Female,Married,0,Some College,Full-time,Government Corp,27,62364.0,2864.87,29854.03,654,2,4,0,0,Debt Consolidation,12831.25,24,Rent,CA,26.24,True,69,12.08,
APP00021,CUST10021,2025-03-02,David,Taylor,49,Male,Single,3,High School,Full-time,Tech Corp,26,122056.35,7516.47,40097.43,715,4,1,0,0,Medical,23215.84,12,Own,NY,29.97,True,80,6.79,
APP00022,CUST10022,2025-10-25,Gary,Torres,58,Other,Single,2,Some College,Full-time,Government Corp,6,55327.26,3128.84,2169.81,660,23,2,0,0,Education,40764.3,120,Own,CA,8.68,True,72,12.77,
APP00023,CUST10023,2025-08-10,Lisa,Wilson,18,Male,Single,0,Some College,Part-time,Retail Corp,0,27512.44,1121.79,11811.71,545,0,3,0,0,Home Improvement,20802.72,36,Own,CA,39.51,False,12,,Insufficient income
APP00024,CUST10024,2025-02-01,Steven,Harris,75,Male,Single,0,Some College,Student,,0,15982.74,601.01,559.32,490,10,2,2,0,Medical,45260.94,36,Rent,PA,95.56,False,10,,Too many recent inquiries
APP00025,CUST10025,2025-02-19,Sarah,Harris,45,Female,Married,1,High School,Full-time,Retail Corp,12,75802.68,4671.76,19962.19,643,9,6,4,0,Education,105462.99,60,Rent,NY,36.6,False,48,,Low credit score
APP00026,CUST10026,2025-03-13,Elizabeth,Flores,45,Other,Married,2,Doctorate,Full-time,Manufacturing Corp,9,66799.97,2609.74,5062.11,634,10,4,1,0,Debt Consolidation,13187.25,36,Other,TX,9.11,True,53,14.69,
APP00027,CUST10027,2025-06-05,Jacob,Brown,18,Male,Married,1,Bachelor's,Full-time,Retail Corp,0,45836.82,2113.35,18730.07,769,0,4,0,0,Business,198366.53,180,Own,MA,42.47,True,60,5.89,
APP00028,CUST10028,2025-11-02,Thomas,Thomas,35,Male,Married,0,Bachelor's,Full-time,Finance Corp,15,81352.21,3483.49,9481.91,553,17,5,5,0,Education,40591.04,120,Rent,TX,8.87,True,51,19.98,
APP00029,CUST10029,2025-09-18,Robert,Anderson,30,Other,Married,2,Bachelor's,Full-time,Tech Corp,8,67946.18,4174.55,1404.68,650,11,2,0,0,Vacation,5846.73,48,Own,FL,2.84,True,69,13.52,
APP00030,CUST10030,2025-03-13,Kimberly,Johnson,45,Other,Married,1,Bachelor's,Retired,,11,54321.82,1943.05,17791.69,601,16,2,2,0,Vacation,43424.97,12,Rent,FL,90.86,False,15,,High DTI ratio
APP00031,CUST10031,2025-04-26,Jacob,Davis,53,Other,Divorced,0,High School,Full-time,Government Corp,29,96908.98,5029.83,39627.21,648,14,5,2,0,Personal,23165.66,12,Own,TX,37.53,True,59,20.21,
APP00032,CUST10032,2024-12-22,Joseph,Martinez,24,Female,Married,2,High School,Student,,0,389.99,19.65,164.72,631,6,7,1,0,Auto Loan,35227.79,48,Own,WA,2272.33,False,20,,High DTI ratio
APP00033,CUST10033,2025-03-12,Stephanie,Anderson,24,Other,Single,0,Some College,Full-time,Healthcare Corp,5,48649.15,1759.53,21782.09,563,6,4,0,0,Home Purchase,261298.43,180,Rent,CA,50.73,False,19,,Low credit score
APP00034,CUST10034,2025-08-26,Jessica,Sanchez,62,Other,Married,0,Master's,Unemployed,,0,7602.69,377.99,1873.86,493,2,4,2,1,Medical,20504.73,60,Rent,GA,62.16,False,6,,Insufficient income
APP00035,CUST10035,2025-10-29,Christopher,Smith,30,Female,Married,1,Bachelor's,Full-time,Tech Corp,9,70967.28,4526.08,32210.65,788,12,1,0,0,Business,139224.17,120,Rent,IL,34.75,True,94,4.44,
APP00036,CUST10036,2025-05-31,Jeffrey,Rodriguez,41,Other,Single,0,Some College,Retired,,7,55261.34,3492.29,24489.18,689,21,3,0,0,Personal,16025.61,60,Own,MI,20.57,False,48,,Incomplete application
APP00037,CUST10037,2024-12-14,Charles,Thompson,54,Other,Single,0,High School,Full-time,Healthcare Corp,30,105120.62,4842.0,19671.1,822,9,2,1,0,Personal,44088.54,60,Own,TX,14.63,True,87,4.07,
APP00038,CUST10038,2025-01-26,Jennifer,Clark,46,Female,Single,2,Some College,Self-employed,,20,86355.51,3095.07,14783.15,665,24,3,0,0,Home Improvement,35008.05,12,Rent,PA,46.25,False,46,,Too many recent inquiries
APP00039,CUST10039,2025-01-11,Amy,White,56,Female,Single,1,Bachelor's,Retired,,4,21841.65,825.84,6712.55,596,25,5,1,0,Home Improvement,44056.93,36,Own,MI,77.48,False,1,,Incomplete application
APP00040,CUST10040,2025-09-11,Mark,Wilson,40,Other,Married,2,Some College,Full-time,Finance Corp,13,124172.57,4730.58,47767.03,707,6,6,0,0,Home Improvement,40535.28,48,Own,NY,20.98,True,76,8.01,
APP00041,CUST10041,2025-11-07,Margaret,Thompson,39,Other,Widowed,4,High School,Full-time,Government Corp,17,115134.76,4240.87,6266.64,659,1,3,1,0,Home Improvement,9577.71,60,Rent,TX,3.48,True,80,11.64,
APP00042,CUST10042,2025-07-14,Karen,Wright,29,Other,Divorced,1,Master's,Full-time,Healthcare Corp,5,79715.1,4307.02,24254.09,698,11,5,1,0,Medical,45200.09,48,Rent,WA,24.32,True,64,11.98,
APP00043,CUST10043,2025-10-26,Donald,Flores,67,Female,Married,0,Master's,Self-employed,,22,121896.51,8046.64,39641.47,756,7,3,1,0,Vacation,23384.52,60,Rent,IL,14.68,True,87,4.92,
APP00044,CUST10044,2025-10-06,Betty,Martinez,18,Male,Single,1,High School,Full-time,Finance Corp,0,46435.48,1578.14,17128.96,680,0,6,1,0,Personal,15886.57,60,Rent,CA,19.14,True,68,11.44,
APP00045,CUST10045,2024-12-23,Sarah,Gonzalez,24,Other,Married,2,High School,Full-time,Government Corp,5,34024.0,1982.02,2919.2,566,1,4,2,0,Debt Consolidation,8289.48,60,Rent,WA,7.73,False,42,,Too many recent inquiries
APP00046,CUST10046,2025-02-17,Nancy,Jackson,63,Other,Married,1,Master's,Part-time,Government Corp,9,21843.14,1215.58,6573.33,531,21,3,1,0,Debt Consolidation,9967.39,36,Rent,PA,25.24,False,32,,Low credit score
APP00047,CUST10047,2025-06-08,Ashley,White,49,Male,Married,2,High School,Full-time,Healthcare Corp,2,94568.87,5958.41,16697.58,642,12,4,3,0,Home Purchase,559616.64,240,Rent,PA,35.47,True,59,19.39,
APP00048,CUST10048,2025-11-29,Joshua,Wright,74,Other,Single,1,Doctorate,Retired,,29,42742.8,1557.25,103.99,552,23,2,3,0,Business,113480.31,60,Rent,NY,53.18,False,-7,,Insufficient income
APP00049,CUST10049,2025-01-01,Mary,Garcia,54,Other,Married,1,Doctorate,Full-time,Healthcare Corp,30,76239.49,4958.3,30916.59,698,1,3,0,0,Education,183696.91,60,Rent,TX,61.71,False,35,,Low credit score
APP00050,CUST10050,2025-03-14,Stephanie,Nguyen,47,Female,Single,4,Bachelor's,Full-time,Tech Corp,18,82213.9,4887.45,9687.56,670,18,3,0,0,Auto Loan,59750.65,36,Rent,FL,28.15,True,60,10.69,
APP00051,CUST10051,2025-05-25,Elizabeth,Smith,69,Other,Married,2,Bachelor's,Full-time,Healthcare Corp,4,103062.51,4142.12,45714.23,672,7,2,0,0,Auto Loan,59346.14,72,Own,FL,24.38,True,71,10.79,
APP00052,CUST10052,2025-12-06,Steven,Smith,18,Female,Single,0,Master's,Unemployed,,0,11879.0,474.42,4788.98,436,0,6,1,0,Medical,49625.11,60,Own,CA,96.99,False,9,,Too many recent inquiries
APP00053,CUST10053,2025-05-09,Michael,Smith,28,Other,Single,1,Master's,Full-time,Manufacturing Corp,2,57572.33,2430.46,27926.11,649,10,1,1,0,Debt Consolidation,12157.23,12,Own,FL,37.29,True,59,17.47,
APP00054,CUST10054,2025-10-06,Jacob,Moore,44,Other,Married,0,High School,Self-employed,,1,139986.46,6307.36,2168.24,656,1,4,1,0,Home Improvement,13251.75,12,Own,TX,9.98,True,62,9.4,
APP00055,CUST10055,2025-11-25,Nancy,Smith,20,Female,Married,1,Some College,Full-time,Retail Corp,0,37705.06,2020.94,3368.28,693,2,2,0,0,Education,32496.5,180,Rent,CO,8.72,True,69,12.51,
APP00056,CUST10056,2025-01-09,Steven,Rodriguez,61,Other,Married,1,Bachelor's,Part-time,Healthcare Corp,13,20820.81,760.88,10370.79,643,3,3,0,0,Auto Loan,64502.8,36,Rent,GA,119.87,False,21,,Employment status
APP00057,CUST10057,2025-03-20,Thomas,Lee,35,Female,Single,2,Some College,Full-time,Manufacturing Corp,10,107344.19,4800.42,2168.12,795,17,2,0,0,Debt Consolidation,49909.88,60,Rent,CA,9.97,True,81,5.49,
APP00058,CUST10058,2025-09-29,Kimberly,Walker,49,Male,Married,2,Doctorate,Full-time,Healthcare Corp,24,97269.69,4464.4,3686.62,563,13,4,3,0,Auto Loan,37415.97,36,Rent,MI,14.09,False,46,,Low credit score
APP00059,CUST10059,2025-01-26,Charles,Scott,71,Female,Single,0,High School,Part-time,Tech Corp,6,30749.27,1112.91,7385.68,563,16,4,3,0,Auto Loan,64944.99,36,Rent,FL,78.41,False,2,,Too many recent inquiries
APP00060,CUST10060,2025-02-07,Gary,Torres,72,Female,Divorced,2,Some College,Full-time,Tech Corp,7,61516.75,3088.97,27826.53,669,22,5,0,0,Vacation,37603.81,36,Other,PA,35.45,True,62,9.9,
APP00061,CUST10061,2025-09-03,Michelle,Lewis,24,Male,Single,1,Bachelor's,Full-time,Retail Corp,2,30664.81,1828.18,14777.24,706,2,4,0,0,Vacation,32078.17,60,Rent,PA,36.99,True,64,7.16,
APP00062,CUST10062,2025-10-07,Sharon,Scott,24,Female,Married,1,Bachelor's,Full-time,Finance Corp,0,35016.37,2017.83,16671.84,644,6,3,4,0,Business,196175.63,120,Rent,NY,71.89,False,34,,Too many recent inquiries
APP00063,CUST10063,2025-10-31,Jessica,Lewis,25,Other,Single,1,High School,Full-time,Tech Corp,2,42624.02,1622.02,4320.86,609,7,3,2,0,Debt Consolidation,15934.58,24,Rent,TX,22.07,True,52,20.74,
APP00064,CUST10064,2025-05-28,David,Thompson,51,Female,Married,2,Some College,Full-time,Healthcare Corp,26,76434.46,2737.07,1868.5,708,6,2,2,0,Personal,32397.77,60,Own,MA,9.29,True,88,6.26,
APP00065,CUST10065,2025-11-21,Timothy,Martinez,55,Other,Widowed,2,Bachelor's,Full-time,Manufacturing Corp,29,78956.12,2992.88,10166.57,653,25,2,1,0,Personal,40498.22,12,Own,GA,55.58,False,39,,Low credit score
APP00066,CUST10066,2024-12-17,Margaret,Robinson,65,Male,Married,0,High School,Self-employed,,30,124006.98,6085.01,28029.56,642,8,5,3,0,Vacation,34311.47,36,Rent,MA,16.76,True,50,14.36,
APP00067,CUST10067,2025-01-01,Margaret,Wright,74,Male,Single,1,Master's,Part-time,Healthcare Corp,17,26030.33,1001.32,9399.07,544,6,2,1,0,Medical,11106.45,36,Own,FL,26.26,False,39,,Insufficient income
APP00068,CUST10068,2025-04-21,Richard,Martin,71,Male,Married,2,Bachelor's,Part-time,Manufacturing Corp,3,33073.85,1572.24,9559.25,667,20,8,0,0,Auto Loan,72470.88,60,Rent,TX,53.46,False,32,,Incomplete application
APP00069,CUST10069,2025-09-08,Sharon,Williams,47,Male,Married,1,Some College,Part-time,Healthcare Corp,13,27008.53,1022.62,11330.81,637,11,1,3,0,Vacation,7706.77,48,Own,FL,21.12,False,37,,Too many recent inquiries
APP00070,CUST10070,2025-11-17,Sharon,Miller,47,Other,Married,1,Some College,Part-time,Tech Corp,27,27340.45,1094.26,2598.2,735,5,8,0,0,Education,140482.32,60,Own,GA,105.93,False,42,,High DTI ratio
APP00071,CUST10071,2025-06-28,Anthony,Martinez,36,Male,Married,0,High School,Full-time,Finance Corp,1,97835.63,6246.58,46715.79,631,15,5,2,0,Debt Consolidation,36319.05,24,Rent,CA,34.48,True,65,17.49,
APP00072,CUST10072,2025-09-26,Barbara,Torres,67,Female,Divorced,0,High School,Full-time,Tech Corp,17,113127.78,7176.23,37606.27,664,1,6,0,0,Personal,42589.12,48,Rent,TX,20.49,True,77,9.66,
APP00073,CUST10073,2025-03-01,Joseph,Allen,61,Female,Married,3,Some College,Self-employed,,7,161262.11,9694.39,48392.9,700,21,5,0,0,Auto Loan,27402.77,60,Rent,GA,13.4,True,74,7.1,
APP00074,CUST10074,2025-01-03,Anthony,White,25,Other,Married,2,High School,Self-employed,,0,177485.21,7473.85,78756.45,639,7,2,0,0,Business,132679.13,60,Own,FL,29.74,True,54,16.57,
APP00075,CUST10075,2025-02-11,Cynthia,Moore,70,Male,Divorced,2,High School,Part-time,Retail Corp,2,23434.13,1486.51,3948.23,583,10,3,1,0,Personal,25940.37,12,Own,FL,116.31,False,-5,,High DTI ratio
APP00076,CUST10076,2025-01-30,Kathleen,Robinson,68,Male,Married,0,Master's,Full-time,Healthcare Corp,27,64850.16,3373.06,1163.79,708,15,3,1,0,Business,180649.22,120,Rent,TX,28.45,True,83,7.98,
APP00077,CUST10077,2025-05-04,Donna,Walker,45,Male,Married,1,High School,Full-time,Tech Corp,22,133591.78,6082.71,21356.67,743,17,6,2,0,Medical,10213.04,48,Rent,TX,7.24,True,88,8.41,
APP00078,CUST10078,2025-10-21,Donald,Perez,21,Male,Married,0,High School,Full-time,Retail Corp,2,48681.1,2840.77,22975.82,651,3,5,0,0,Home Improvement,27266.41,24,Rent,CO,43.74,False,40,,Employment status
APP00079,CUST10079,2025-05-21,Lisa,Gonzalez,21,Other,Single,2,Some College,Self-employed,,1,158321.62,10266.23,14463.58,570,3,4,0,0,Personal,15281.05,60,Rent,PA,4.98,False,44,,Low credit score
APP00080,CUST10080,2025-04-23,Gary,Hernandez,19,Female,Single,1,Master's,Self-employed,,0,156632.69,6335.57,5792.08,671,1,4,0,0,Vacation,23965.61,36,Rent,TX,6.33,True,63,13.19,
APP00081,CUST10081,2025-10-24,George,Nguyen,35,Female,Single,1,Doctorate,Full-time,Finance Corp,5,108048.15,5471.8,45007.7,731,13,5,2,0,Home Improvement,6975.58,36,Own,TX,16.04,True,87,6.42,
APP00082,CUST10082,2025-06-10,Dorothy,Martinez,56,Male,Divorced,0,Master's,Full-time,Government Corp,14,97157.45,5376.5,27856.9,808,8,2,0,0,Home Improvement,10993.26,48,Rent,WA,12.39,True,90,5.39,
APP00083,CUST10083,2025-03-24,Joshua,Garcia,64,Female,Divorced,4,High School,Student,,0,20511.12,1169.47,8344.18,682,18,5,0,0,Personal,48226.61,60,Rent,TX,60.59,False,29,,Insufficient income
APP00084,CUST10084,2025-08-21,Brian,Johnson,67,Female,Married,0,High School,Full-time,Retail Corp,25,78643.59,3685.85,38611.39,734,20,4,0,0,Auto Loan,69007.46,60,Rent,FL,33.91,True,71,6.27,
APP00085,CUST10085,2025-01-06,Amy,Hill,71,Female,Single,3,Bachelor's,Full-time,Retail Corp,8,91567.11,3098.12,43478.01,648,7,3,1,0,Auto Loan,24815.9,72,Rent,AZ,20.34,True,69,19.3,
APP00086,CUST10086,2025-09-29,Sharon,Clark,59,Other,Married,1,Some College,Full-time,Government Corp,29,50801.53,2837.89,21656.71,661,22,4,0,0,Home Purchase,567882.69,300,Rent,MA,58.92,False,47,,Incomplete application
APP00087,CUST10087,2025-09-10,Emily,Torres,74,Male,Single,0,Bachelor's,Retired,,29,23794.99,1127.9,10250.95,694,14,3,0,0,Auto Loan,62269.89,48,Own,TX,79.78,False,26,,Too many recent inquiries
APP00088,CUST10088,2025-02-09,Mary,Davis,51,Other,Married,1,Bachelor's,Part-time,Retail Corp,22,20305.16,989.56,8150.39,534,19,1,1,0,Education,47228.22,180,Rent,CA,28.89,False,28,,Incomplete application
APP00089,CUST10089,2025-06-01,Paul,Jackson,21,Male,Married,1,Some College,Full-time,Government Corp,1,42451.36,1959.36,18406.13,614,3,2,1,0,Education,86609.55,84,Rent,CA,43.6,False,22,,Incomplete application
APP00090,CUST10090,2025-10-02,Michelle,Brown,54,Other,Widowed,1,Master's,Full-time,Government Corp,18,57065.74,2790.11,23316.58,654,11,4,0,0,Home Improvement,41954.16,60,Own,TX,28.32,True,71,10.81,
APP00091,CUST10091,2025-02-19,Rebecca,Jones,48,Female,Widowed,0,Doctorate,Part-time,Manufacturing Corp,17,19157.31,1218.21,3729.52,594,19,2,0,0,Auto Loan,59009.56,36,Own,CA,109.16,False,9,,Incomplete application
APP00092,CUST10092,2025-09-29,Richard,Torres,54,Male,Married,3,Master's,Full-time,Finance Corp,5,94062.31,5935.68,25744.31,673,14,3,2,0,Business,67916.97,120,Own,TX,16.34,True,74,9.9,
APP00093,CUST10093,2025-03-23,Sarah,Flores,35,Male,Divorced,1,Bachelor's,Full-time,Tech Corp,11,83574.56,5340.12,13920.24,807,15,4,2,0,Personal,39464.35,48,Rent,FL,17.36,True,86,4.33,
APP00094,CUST10094,2025-08-11,Amanda,Walker,48,Other,Married,0,Bachelor's,Full-time,Healthcare Corp,11,95319.48,6189.52,41497.3,629,8,3,1,0,Home Purchase,315127.3,180,Own,CA,36.55,True,50,19.49,
APP00095,CUST10095,2025-02-08,Stephanie,Rodriguez,27,Female,Married,2,Bachelor's,Full-time,Retail Corp,2,57866.74,3797.75,7997.35,710,9,5,1,0,Medical,34813.89,60,Other,PA,16.64,True,90,6.31,
APP00096,CUST10096,2025-06-05,Jessica,Nguyen,23,Female,Single,2,Bachelor's,Part-time,Retail Corp,1,28529.35,1347.09,2200.48,620,5,3,4,0,Medical,17960.92,24,Rent,CO,34.05,False,42,,High DTI ratio
APP00097,CUST10097,2025-10-19,Patricia,Hernandez,41,Female,Divorced,1,High School,Full-time,Manufacturing Corp,23,60076.08,2088.51,3783.29,688,23,5,0,0,Auto Loan,58669.77,36,Own,NY,34.65,True,70,12.64,
APP00098,CUST10098,2025-07-23,Mark,Sanchez,25,Female,Married,2,Bachelor's,Full-time,Manufacturing Corp,6,45748.43,2187.11,8579.41,597,6,5,2,0,Home Improvement,22894.29,12,Own,CA,56.3,False,7,,Employment status
APP00099,CUST10099,2025-07-08,Carol,Scott,55,Female,Married,0,Some College,Full-time,Manufacturing Corp,26,113017.16,5949.85,22178.67,850,15,5,0,0,Business,72101.74,120,Rent,TX,12.92,True,80,4.37,
APP00100,CUST10100,2025-08-04,Gary,Walker,68,Female,Married,1,Bachelor's,Self-employed,,26,33336.36,1937.36,13317.04,651,3,5,0,0,Vacation,39738.11,12,Own,NY,132.52,False,44,,High DTI ratio
APP00101,CUST10101,2025-01-29,Emily,Hill,38,Male,Married,1,Master's,Self-employed,,6,156712.23,7337.35,56144.21,703,20,4,0,0,Education,194528.19,84,Rent,TX,29.68,True,75,8.53,
APP00102,CUST10102,2025-04-06,Thomas,Lewis,37,Male,Divorced,0,Master's,Self-employed,,6,116196.78,5436.26,21276.34,689,13,1,1,0,Auto Loan,79131.6,72,Rent,TX,17.45,True,78,11.16,
APP00103,CUST10103,2025-05-01,Charles,Lewis,23,Female,Single,3,Some College,Full-time,Retail Corp,2,47199.54,2935.21,12199.14,595,5,4,2,0,Vacation,37189.37,60,Rent,TX,24.37,False,46,,High DTI ratio
APP00104,CUST10104,2025-10-30,Lisa,Thompson,27,Male,Married,1,High School,Full-time,Tech Corp,9,43449.11,1850.95,6299.54,714,9,5,1,0,Home Improvement,12250.22,36,Own,MA,14.23,True,75,7.91,
APP00105,CUST10105,2025-11-08,Michael,Perez,28,Female,Single,1,Bachelor's,Full-time,Government Corp,7,43710.15,1801.39,17342.38,635,10,3,2,0,Medical,15681.55,36,Rent,GA,25.18,False,48,,Insufficient income
APP00106,CUST10106,2025-05-24,Betty,Thomas,34,Female,Single,2,Bachelor's,Full-time,Finance Corp,11,76657.67,3813.32,9705.02,690,16,2,1,0,Home Improvement,29749.88,36,Own,MI,17.16,True,63,9.09,
APP00107,CUST10107,2025-11-08,Daniel,Moore,59,Male,Single,0,Master's,Part-time,Government Corp,28,32295.74,1479.51,3140.25,684,15,4,1,0,Home Improvement,13873.92,48,Rent,TX,13.98,True,54,13.74,
APP00108,CUST10108,2025-01-12,Edward,Clark,25,Other,Married,0,Some College,Full-time,Finance Corp,2,46000.95,2765.72,11104.18,649,6,2,2,0,Auto Loan,21904.55,60,Own,CA,17.57,True,58,14.34,
APP00109,CUST10109,2025-10-04,Andrew,Thompson,27,Male,Married,1,Some College,Full-time,Manufacturing Corp,2,73084.56,2896.89,29993.31,646,9,3,2,0,Vacation,41305.03,60,Rent,MI,24.98,True,51,19.24,
APP00110,CUST10110,2025-05-10,Steven,Anderson,47,Female,Married,2,Some College,Full-time,Healthcare Corp,17,67394.81,3919.14,1642.76,607,3,6,1,0,Vacation,33855.57,12,Rent,TX,51.05,False,43,,High DTI ratio
APP00111,CUST10111,2025-05-14,Stephanie,Torres,34,Female,Married,0,Some College,Part-time,Government Corp,7,28911.39,1591.81,14026.72,628,16,6,2,0,Debt Consolidation,18472.18,12,Other,MA,80.06,False,14,,Insufficient income
APP00112,CUST10112,2025-12-04,Margaret,Williams,37,Other,Single,1,High School,Full-time,Healthcare Corp,1,89852.34,4988.57,14200.99,817,19,4,0,0,Home Purchase,103747.98,240,Own,TX,11.04,True,95,4.7,
APP00113,CUST10113,2025-05-11,Andrew,Hill,22,Other,Single,1,Some College,Self-employed,,2,168405.11,8715.5,44149.89,707,4,5,1,0,Medical,17835.74,48,Rent,MI,11.39,True,89,7.77,
APP00114,CUST10114,2025-01-08,Joshua,Jones,39,Other,Married,1,High School,Full-time,Finance Corp,14,145679.37,6214.41,16574.63,813,3,3,1,0,Vacation,19243.43,36,Own,FL,8.2,True,80,3.79,
APP00115,CUST10115,2025-05-17,Jennifer,Clark,22,Other,Married,2,Master's,Full-time,Retail Corp,0,46609.73,1708.17,17779.26,660,4,4,0,0,Education,83450.02,120,Rent,NY,30.62,True,68,13.23,
APP00116,CUST10116,2025-11-23,Ashley,Scott,51,Female,Single,0,Some College,Retired,,30,43712.32,1694.17,11551.23,620,15,4,2,0,Personal,32302.02,12,Rent,CO,82.71,False,15,,High DTI ratio
APP00117,CUST10117,2025-03-10,Ryan,Harris,50,Female,Married,3,High School,Full-time,Manufacturing Corp,13,84106.27,5537.02,38284.9,695,14,4,2,0,Home Improvement,40200.26,60,Rent,TX,24.73,True,60,10.1,
APP00118,CUST10118,2025-02-14,Timothy,Rodriguez,46,Female,Married,1,Some College,Full-time,Tech Corp,15,100063.95,4997.54,28596.44,741,3,6,0,0,Personal,47881.82,36,Own,IL,25.48,True,73,6.07,
APP00119,CUST10119,2025-07-29,Ronald,Thompson,25,Male,Married,1,Bachelor's,Self-employed,,5,105732.56,4256.95,44668.26,732,7,3,0,0,Auto Loan,33301.39,72,Own,FL,19.33,True,90,7.58,
APP00120,CUST10120,2025-06-15,Mary,Garcia,55,Other,Divorced,1,Master's,Full-time,Manufacturing Corp,9,95105.56,6271.43,15233.74,724,10,7,1,0,Personal,8538.12,12,Own,TX,14.32,True,82,6.54,
